3d870dbb-8e40-467c-989f-22b208b74282,Common_Shares_Outstanding,2007-12-31,426200.00,RTN
63a24290-a381-4f96-856e-c4f6a1b3803d,Common_Shares_Outstanding,2007-12-31,74906.824,RS
17d1639f-2ff6-4e87-938d-76e34fbd666b,Common_Shares_Outstanding,2007-12-31,1180029.308,RAI
4d157904-cef8-4b17-abab-5ed21a18c6d6,Common_Shares_Outstanding,2007-12-31,88773.00,ROP
7c4c2606-d6e5-4530-92cb-7f84f5ab5919,Common_Shares_Outstanding,2007-12-31,111263.00,RDC
8f4f65e4-d2e6-49a3-94c7-f69072c3678f,Common_Shares_Outstanding,2007-12-31,58041.563,R
86f063e3-da96-4687-8501-e3fcc3a7baff,Common_Shares_Outstanding,2007-12-31,261214.009,SRE
01553591-0566-4c8f-9903-e367d2016166,Common_Shares_Outstanding,2007-12-31,122814.241,SHW
d4770dac-db33-4ca7-a268-6155170d300d,Common_Shares_Outstanding,2007-12-31,556800.00,SHPGF
a36f784a-3786-4358-9699-4f704cf3c27f,Common_Shares_Outstanding,2007-12-31,5000.00,SIGN
37e46021-1d73-4545-8873-198defb2cdf7,Common_Shares_Outstanding,2007-12-31,42806.00,SWX
9eef3629-f0d6-4ffe-83a4-23c7d1a84e19,Common_Shares_Outstanding,2007-12-31,139519.492,SPR
ed7b78b8-4602-4b08-95a5-49cc3e0c8423,Common_Shares_Outstanding,2007-12-31,74597.456,JOE
fb2d9c46-bff5-4504-b3b0-1d6539c6e8de,Common_Shares_Outstanding,2007-12-31,191000.00,HOT
bee71ac9-7cbc-4593-8f2d-71d171705096,Common_Shares_Outstanding,2007-12-31,264605.00,TROW
41a9d568-3fe7-44f5-bcd0-510f13beb0fd,Common_Shares_Outstanding,2007-12-31,627800.00,TRV
403a493f-01aa-4349-a4c5-400db265db77,Common_Shares_Outstanding,2007-12-31,31204.00,THS
ec2facc0-4106-4af0-8ae8-e2ca56e457f0,Common_Shares_Outstanding,2007-12-31,1364791.00,UTX
16e4b6f0-eefa-4cd4-94fc-109c846dff91,Common_Shares_Outstanding,2007-12-31,1253000.00,UNH
4c4e3956-251a-49ec-856f-ff47aa736c1e,Common_Shares_Outstanding,2007-12-31,627000.00,VLO
8d64f788-5c5e-4217-ac72-3326163f9a05,Common_Shares_Outstanding,2007-12-31,222849.00,VRSN
fc60e816-f8c6-4466-b3b4-8e9ebf5b3621,Common_Shares_Outstanding,2007-12-31,132876.00,VRTX
fc3b418e-aa5a-4c8f-9408-24f37502152e,Common_Shares_Outstanding,2007-12-31,82924.00,VMW
001efe20-8102-4486-a410-b82de1c986ae,Common_Shares_Outstanding,2007-12-31,108234.00,VMC
058993cb-ed68-4837-8f74-142c6dd8fad9,Common_Shares_Outstanding,2007-12-31,209546.00,WY
